river,year,month,water_fraction,water_pixels,total_pixels
Nyamagana,2016,4,0.0,0,2813
Nyamagana,2016,5,0.0,0,13829
Nyamagana,2016,6,0.0,0,13842
Nyamagana,2016,7,0.0,0,13843
Nyamagana,2016,8,0.0,0,13843
Nyamagana,2016,9,0.0,0,13843
Nyamagana,2016,10,0.0,0,13843
Nyamagana,2016,11,0.0,0,13843
Nyamagana,2016,12,0.0,0,13826
Nyamagana,2017,1,0.0,0,13843
Nyamagana,2017,2,0.0,0,13840
Nyamagana,2017,3,0.0,0,13843
Nyamagana,2017,4,0.0,0,9512
Nyamagana,2017,5,0.0,0,13843
Nyamagana,2017,6,0.0,0,13843
Nyamagana,2017,7,0.0,0,13843
Nyamagana,2017,8,0.0,0,13843
Nyamagana,2017,9,0.0,0,13841
Nyamagana,2017,10,0.0,0,13840
Nyamagana,2017,11,0.0,0,8655
Nyamagana,2017,12,0.0,0,13499
Nyamagana,2018,1,0.0,0,11043
Nyamagana,2018,2,0.0,0,13842
Nyamagana,2018,3,0.0,0,13843
Nyamagana,2018,4,0.0,0,13841
Nyamagana,2018,5,0.0,0,13834
Nyamagana,2018,6,0.0,0,13843
Nyamagana,2018,7,0.0,0,13843
Nyamagana,2018,8,0.0,0,13843
Nyamagana,2018,9,0.0,0,13843
Nyamagana,2018,10,0.0,0,13843
Nyamagana,2018,11,0.0,0,6343
Nyamagana,2018,12,0.0,0,13394
Nyamagana,2019,1,0.0,0,13843
Nyamagana,2019,2,0.0,0,13843
Nyamagana,2019,3,0.0,0,13824
Nyamagana,2019,4,0.0,0,13843
Nyamagana,2019,5,0.0,0,13836
Nyamagana,2019,6,0.0,0,13843
Nyamagana,2019,7,0.0,0,13843
Nyamagana,2019,8,0.0,0,13843
Nyamagana,2019,9,0.0,0,13843
Nyamagana,2019,10,0.0,0,3750
Nyamagana,2019,11,0.0,0,13842
Nyamagana,2019,12,0.0,0,13840
Nyamagana,2020,1,0.0,0,13614
Nyamagana,2020,2,0.0,0,11146
Nyamagana,2020,3,0.0,0,13811
Nyamagana,2020,4,0.0,0,11454
Nyamagana,2020,5,0.0,0,13784
Nyamagana,2020,6,0.000217,3,13838
Nyamagana,2020,7,0.0,0,8773
Nyamagana,2020,8,0.000144,2,13843
Nyamagana,2020,9,7.2e-05,1,13843
Nyamagana,2020,10,0.0,0,13843
Nyamagana,2020,11,0.000217,3,13821
Nyamagana,2020,12,0.000217,3,13843
Nyamagana,2021,1,0.0,0,13093
Nyamagana,2021,2,0.0,0,12970
Nyamagana,2021,3,0.0,0,13792
Nyamagana,2021,4,7.2e-05,1,13817
Nyamagana,2021,5,0.0,0,13759
Nyamagana,2021,6,0.0,0,13814
Nyamagana,2021,7,0.000289,4,13843
Nyamagana,2021,8,0.000144,2,13843
Nyamagana,2021,9,0.000361,5,13843
Nyamagana,2021,10,0.000144,2,13843
Nyamagana,2021,11,7.2e-05,1,13843
Nyamagana,2021,12,0.0,0,13805
Nyamagana,2022,1,,0,0
Nyamagana,2022,2,,0,0
Nyamagana,2022,3,,0,0
Nyamagana,2022,4,,0,0
Nyamagana,2022,5,,0,0
Nyamagana,2022,6,,0,0
Nyamagana,2022,7,,0,0
Nyamagana,2022,8,,0,0
Nyamagana,2022,9,,0,0
Nyamagana,2022,10,,0,0
Nyamagana,2022,11,,0,0
Nyamagana,2022,12,,0,0
Nyamagana,2023,1,,0,0
Nyamagana,2023,2,,0,0
Nyamagana,2023,3,,0,0
Nyamagana,2023,4,,0,0
Nyamagana,2023,5,,0,0
Nyamagana,2023,6,,0,0
Nyamagana,2023,7,,0,0
Nyamagana,2023,8,,0,0
Nyamagana,2023,9,,0,0
Nyamagana,2023,10,,0,0
Nyamagana,2023,11,,0,0
Nyamagana,2023,12,,0,0
Nyamagana,2024,1,,0,0
Nyamagana,2024,2,,0,0
Nyamagana,2024,3,,0,0
Nyamagana,2024,4,,0,0
Nyamagana,2024,5,,0,0
Nyamagana,2024,6,,0,0
Nyamagana,2024,7,,0,0
Nyamagana,2024,8,,0,0
Nyamagana,2024,9,,0,0
Nyamagana,2024,10,,0,0
Nyamagana,2024,11,,0,0
Nyamagana,2024,12,,0,0
Nyamagana,2025,1,,0,0
Nyamagana,2025,2,,0,0
Nyamagana,2025,3,,0,0
Nyamagana,2025,4,,0,0
Nyamagana,2025,5,,0,0
Nyamagana,2025,6,,0,0
Nyamagana,2025,7,,0,0
Nyamagana,2025,8,,0,0
Nyamagana,2025,9,,0,0
Nyamagana,2025,10,,0,0
Nyamagana,2025,11,,0,0
Nyamagana,2025,12,,0,0
