river,date,year,month,water_level,runoff,temp_max_observed,temp_min_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean
Nyengwe,1983-02-01,1983,2,,9.46,28.125,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,24.15160489583332,21.30575000000005,27.068050000000028,299.24535719086,0.1093127174607142,0.3455129330907738,19.783567113095277,101163.16578869049
Nyengwe,1983-03-01,1983,3,,10.11,27.741935483870964,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.679215739247358,20.489250000000027,26.249000000000024,431.34307891916,-0.0814494481475806,0.5901872363830645,20.13385108870972,101181.16038306452
Nyengwe,1983-04-01,1983,4,,14.49,26.67666666666667,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.87185333333332,20.44644,25.08407,582.36432116582,0.0336205796317083,0.7076888181156944,19.899832291666712,101229.87764583332
Nyengwe,1983-05-01,1983,5,,8.97,27.026666666666664,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.33582833333338,20.50085000000001,26.111540000000048,333.31680213204004,0.5675894815419356,0.2456902871243279,19.7388435887097,101218.0707594086
Nyengwe,1983-06-01,1983,6,,1.46,28.3,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.683739333333392,21.38015000000001,25.84292000000005,56.49042146432,0.9700835757841668,0.0197859230181944,18.414411402777773,101331.71308333334
Nyengwe,1983-07-01,1983,7,,0.73,28.800000000000004,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.043888037634478,20.400480000000016,25.63583,64.17798986236,0.9031393398579302,0.1815457156764785,17.418123830645186,101365.1443077957
Nyengwe,1983-08-01,1983,8,,0.69,28.206451612903223,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.296507889784948,19.93362000000002,25.53450000000004,92.91219732862,0.8937914429548388,0.1381547576182795,17.429824448924762,101398.684952957
Nyengwe,1983-09-01,1983,9,,0.32,29.12,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,24.22515454166665,22.247460000000046,26.658040000000028,47.48535164268,0.8162660400531945,-0.0987777301402777,17.183889972222232,101205.49436805554
Nyengwe,1983-10-01,1983,10,,5.13,26.458064516129028,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.97506819892476,20.112300000000005,26.31606000000005,302.08492244792,0.5424496855961022,0.1345349369075268,18.414718642473133,101207.5225
Nyengwe,1983-11-01,1983,11,,9.31,26.49333333333333,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.00915766666668,20.11978000000005,25.56167000000005,234.78555657148,0.3874160175020833,0.4082097370523611,18.5998079027778,101291.39826388888
Nyengwe,1983-12-01,1983,12,,10.09,25.73333333333333,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.54272897849461,20.15957000000003,25.658650000000023,314.89777588316,0.3218856192483871,0.5153234756353495,18.477740645161305,101245.08172715057
Nyengwe,1984-01-01,1984,1,,12.48,25.25806451612904,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.26181384408602,19.576000000000025,24.81277,359.82155795654,0.3882116964014113,0.137469581619086,18.239064663978525,101155.62881048386
Nyengwe,1984-02-01,1984,2,0.539310344827586,14.26,26.135714285714283,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.21037576149428,20.0668,25.98055000000005,307.3394293702,0.0929123453180172,0.3137224125454454,18.577947945402343,100997.67919540228
Nyengwe,1984-03-01,1984,3,0.5548387096774193,9.01,28.19677419354837,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.78488443548389,19.900170000000003,25.607140000000012,424.66664323054,0.1169785523143965,0.5942536004543011,19.242070215053783,101068.71816532256
Nyengwe,1984-04-01,1984,4,0.6233333333333333,10.52,25.746666666666677,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.47792587500004,20.36413000000005,25.16976,453.07588622992,0.2029586166780555,0.5245927590554167,19.08640961111115,101165.65834722224
Nyengwe,1984-05-01,1984,5,0.6200000000000002,4.24,26.54193548387097,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.82036370967745,20.366660000000024,25.096100000000035,190.35172519756,0.72025260192,0.4912379262231182,18.80747598118279,101189.51032930108
Nyengwe,1984-06-01,1984,6,0.5788888888888889,1.82,26.196666666666665,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.21413766666666,19.60006000000004,24.25747000000001,111.33432372466,0.9313351744741668,0.6667555802800972,17.59827172222225,101415.37950694445
Nyengwe,1984-07-01,1984,7,,1.63,27.316129032258075,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.192736303763468,20.02432000000005,24.191370000000006,85.9589576897,1.061402351362231,0.1361726739593279,17.048966720430144,101332.19536290322
Nyengwe,1984-08-01,1984,8,,1.1,28.31612903225807,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.0386731854839,20.830600000000004,25.064720000000023,50.6532189611,0.8477706081908601,0.0576985668471774,16.894133064516154,101294.30722446238
Nyengwe,1984-09-01,1984,9,,0.65,29.28,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,24.033138972222275,21.31863000000004,26.592070000000035,53.99632440946,0.9672102202258333,-0.1072307380111111,17.164065777777807,101094.52183333332
Nyengwe,1984-10-01,1984,10,,11.85,27.4258064516129,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.04678744623658,20.50076000000001,26.0831,476.88746483662,0.558262814369086,0.1053437258110215,18.640166182795724,101147.42356182796
Nyengwe,1984-11-01,1984,11,,17.96,26.166666666666664,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,21.98994847222224,20.002650000000017,24.35170000000005,581.48956327678,0.1559045989395833,0.5820160129525,18.704346388888894,101202.88747222222
Nyengwe,1984-12-01,1984,12,,17.22,26.567741935483877,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.172247379032285,20.10513000000003,25.07516000000004,545.69101403734,0.1183765162165766,0.6295642445759408,18.67497083333336,101088.15011424731
Nyengwe,1985-01-01,1985,1,,8.44,27.49032258064516,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.896274569892512,20.32797000000005,25.82620000000003,280.20477285076004,0.1077285517974865,0.6165416676701613,18.97437784946237,101061.34208333334
Nyengwe,1985-02-01,1985,2,0.6592857142857145,5.96,26.742857142857144,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.868274880952413,20.20477,25.38918000000001,188.41409712002,0.6088584486224107,0.2486357459543154,18.18165681547623,101105.1219717262
Nyengwe,1985-03-01,1985,3,0.6574193548387096,12.56,28.077419354838717,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.904921908602148,20.31173000000001,25.942960000000028,456.90202707012,0.3448897542166667,0.2719737432955645,19.21958067204304,101062.2408064516
Nyengwe,1985-04-01,1985,4,0.9126666666666668,17.02,27.413333333333338,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,21.96215384722228,20.18154000000004,25.635400000000004,639.3456451237801,0.2410762944962499,0.4740548869131166,18.911597902777828,101188.43472916666
Nyengwe,1985-05-01,1985,5,0.7029032258064515,8.58,28.070967741935476,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.10616686827961,19.95956000000001,24.76968000000005,394.32358748256,0.5146373832446237,0.3557827233446237,18.74000193548386,101278.62350134407
Nyengwe,1985-06-01,1985,6,0.6176666666666666,2.03,29.57333333333333,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.50973419444449,20.090100000000007,25.24520000000001,50.37188502624,0.8528695630143056,0.2580681895764722,17.618431402777787,101460.87014583332
Nyengwe,1985-07-01,1985,7,0.5790322580645162,0.81,29.98064516129032,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,21.99585635752692,19.52102000000002,24.60726,35.67433353448,0.9635303546766264,0.2774503556357526,16.392776572580658,101433.04817876343
Nyengwe,1985-08-01,1985,8,0.5570967741935489,0.47,30.0,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.55144491935488,19.616420000000005,25.018880000000024,57.53016489236,1.0086016500944892,0.1276848486127688,16.323564354838766,101379.6955376344
Nyengwe,1985-09-01,1985,9,0.5736666666666667,1.15,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.12140355555556,20.72863000000001,25.69607000000002,148.52690687612,1.1438974167518057,-0.6805059421083334,17.538842722222284,101165.61545833333
Nyengwe,1985-10-01,1985,10,0.5874193548387097,9.51,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.17361239247316,20.37080000000003,26.132900000000006,344.7527894773,0.8260629310772849,-0.1559357366620967,18.304997594086046,101108.1576344086
Nyengwe,1985-11-01,1985,11,0.6760000000000003,17.21,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.1653287777778,19.492639999999994,25.1771,550.82297322632,0.3258941297681944,0.4393743745037222,18.63160951388892,101200.46656944446
Nyengwe,1985-12-01,1985,12,0.5996774193548388,24.24,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.183910201612942,20.092200000000048,25.222560000000044,831.36034133796,-0.0252858841092741,0.5883158714596775,18.96350732526884,101152.0379032258
Nyengwe,1986-01-01,1986,1,0.7074193548387095,14.41,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.555778481182813,19.95056,25.592550000000017,477.18095827142,0.2715446307587365,0.2283161739779569,18.677997701612924,101199.37574596776
Nyengwe,1986-02-01,1986,2,0.6521428571428572,7.91,27.55,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.22256418154768,20.708030000000008,26.59540000000004,245.62287298178,0.3149411776997023,0.3436522932244791,18.613328630952424,101079.7753720238
