river,year,month,water_fraction,water_pixels,total_pixels
Rusizi,2016,11,0.021108,292,13844
Rusizi,2016,12,0.003927,40,10345
Rusizi,2017,1,0.038062,526,13839
Rusizi,2017,2,0.007131,66,9258
Rusizi,2017,3,0.030397,420,13841
Rusizi,2017,4,0.031802,426,13425
Rusizi,2017,5,0.041331,564,13649
Rusizi,2017,6,0.040425,559,13846
Rusizi,2017,7,0.038888,537,13819
Rusizi,2017,8,0.009639,70,7301
Rusizi,2017,9,0.023045,305,13238
Rusizi,2017,10,0.022891,268,11713
Rusizi,2017,11,0.03145,434,13823
Rusizi,2017,12,0.006938,80,11648
Rusizi,2018,1,0.0,0,57
Rusizi,2018,2,0.030976,428,13835
Rusizi,2018,3,0.031061,429,13829
Rusizi,2018,4,0.01185,161,13604
Rusizi,2018,5,0.003447,36,10444
Rusizi,2018,6,0.03754,519,13832
Rusizi,2018,7,0.040099,554,13833
Rusizi,2018,8,0.037682,514,13663
Rusizi,2018,9,0.037398,517,13844
Rusizi,2018,10,0.02448,306,12520
Rusizi,2018,11,0.198655,91,462
Rusizi,2018,12,0.020161,207,10273
Rusizi,2019,1,0.03827,529,13836
Rusizi,2019,2,0.03647,501,13756
Rusizi,2019,3,0.01006,114,11387
Rusizi,2019,4,0.025701,354,13800
Rusizi,2019,5,0.0263,284,10809
Rusizi,2019,6,0.038567,530,13748
Rusizi,2019,7,0.031507,434,13796
Rusizi,2019,8,0.041308,569,13791
Rusizi,2019,9,0.019158,261,13674
Rusizi,2019,10,0.004626,5,1139
Rusizi,2019,11,0.010802,148,13722
Rusizi,2019,12,0.02704,328,12132
Rusizi,2020,1,0.017557,207,11794
Rusizi,2020,2,0.042111,325,7723
Rusizi,2020,3,0.046701,606,12985
Rusizi,2020,4,0.133119,1434,10779
Rusizi,2020,5,0.115893,1570,13552
Rusizi,2020,6,0.115105,1576,13699
Rusizi,2020,7,0.154889,812,5247
Rusizi,2020,8,0.118778,1644,13848
Rusizi,2020,9,0.126316,1749,13849
Rusizi,2020,10,0.117764,1629,13839
Rusizi,2020,11,0.114815,1560,13589
Rusizi,2020,12,0.136791,1874,13700
Rusizi,2021,1,0.100625,1206,11992
Rusizi,2021,2,0.087854,1090,12414
Rusizi,2021,3,0.125463,1695,13516
Rusizi,2021,4,0.128639,1663,12931
Rusizi,2021,5,0.203676,1679,8245
Rusizi,2021,6,0.138556,1898,13703
Rusizi,2021,7,0.132023,1808,13697
Rusizi,2021,8,0.118303,1619,13686
Rusizi,2021,9,0.070381,831,11816
Rusizi,2021,10,0.099649,1380,13849
Rusizi,2021,11,0.099031,1369,13830
Rusizi,2021,12,0.100918,1383,13711
Rusizi,2022,1,,0,0
Rusizi,2022,2,,0,0
Rusizi,2022,3,,0,0
Rusizi,2022,4,,0,0
Rusizi,2022,5,,0,0
Rusizi,2022,6,,0,0
Rusizi,2022,7,,0,0
Rusizi,2022,8,,0,0
Rusizi,2022,9,,0,0
Rusizi,2022,10,,0,0
Rusizi,2022,11,,0,0
Rusizi,2022,12,,0,0
Rusizi,2023,1,,0,0
Rusizi,2023,2,,0,0
Rusizi,2023,3,,0,0
Rusizi,2023,4,,0,0
Rusizi,2023,5,,0,0
Rusizi,2023,6,,0,0
Rusizi,2023,7,,0,0
Rusizi,2023,8,,0,0
Rusizi,2023,9,,0,0
Rusizi,2023,10,,0,0
Rusizi,2023,11,,0,0
Rusizi,2023,12,,0,0
Rusizi,2024,1,,0,0
Rusizi,2024,2,,0,0
Rusizi,2024,3,,0,0
Rusizi,2024,4,,0,0
Rusizi,2024,5,,0,0
Rusizi,2024,6,,0,0
Rusizi,2024,7,,0,0
Rusizi,2024,8,,0,0
Rusizi,2024,9,,0,0
Rusizi,2024,10,,0,0
Rusizi,2024,11,,0,0
Rusizi,2024,12,,0,0
Rusizi,2025,1,,0,0
Rusizi,2025,2,,0,0
Rusizi,2025,3,,0,0
Rusizi,2025,4,,0,0
Rusizi,2025,5,,0,0
Rusizi,2025,6,,0,0
Rusizi,2025,7,,0,0
Rusizi,2025,8,,0,0
Rusizi,2025,9,,0,0
Rusizi,2025,10,,0,0
Rusizi,2025,11,,0,0
Rusizi,2025,12,,0,0
