date,target_value,target_outlier_count,lat,lon,elev
2013-10-01,2.21,0,-3.34,29.27,774.0
2013-11-01,2.23,0,-3.34,29.27,774.0
2013-12-01,2.28,0,-3.34,29.27,774.0
2014-01-01,2.53,0,-3.34,29.27,774.0
2014-02-01,2.45,0,-3.34,29.27,774.0
2014-03-01,2.43,0,-3.34,29.27,774.0
2014-04-01,2.55,0,-3.34,29.27,774.0
2014-05-01,2.34,0,-3.34,29.27,774.0
2014-06-01,2.16,0,-3.34,29.27,774.0
2014-07-01,2.09,0,-3.34,29.27,774.0
2014-08-01,2.0,0,-3.34,29.27,774.0
2014-09-01,2.16,0,-3.34,29.27,774.0
2014-10-01,2.38,0,-3.34,29.27,774.0
2014-11-01,2.18,0,-3.34,29.27,774.0
2014-12-01,2.38,0,-3.34,29.27,774.0
2015-01-01,2.44,0,-3.34,29.27,774.0
2015-02-01,2.26,0,-3.34,29.27,774.0
2015-03-01,2.41,0,-3.34,29.27,774.0
2015-04-01,2.68,0,-3.34,29.27,774.0
2015-05-01,2.58,0,-3.34,29.27,774.0
2015-06-01,2.44,0,-3.34,29.27,774.0
2015-07-01,2.34,0,-3.34,29.27,774.0
2015-08-01,2.2,0,-3.34,29.27,774.0
2015-09-01,2.19,0,-3.34,29.27,774.0
2015-10-01,2.26,0,-3.34,29.27,774.0
2015-11-01,2.42,0,-3.34,29.27,774.0
2015-12-01,2.58,0,-3.34,29.27,774.0
2016-01-01,2.7,0,-3.34,29.27,774.0
2016-02-01,2.69,0,-3.34,29.27,774.0
2016-03-01,2.58,0,-3.34,29.27,774.0
2016-04-01,2.82,0,-3.34,29.27,774.0
2016-05-01,3.02,0,-3.34,29.27,774.0
2016-06-01,2.66,0,-3.34,29.27,774.0
2016-07-01,2.44,0,-3.34,29.27,774.0
2016-08-01,2.38,0,-3.34,29.27,774.0
2016-09-01,2.37,0,-3.34,29.27,774.0
2016-10-01,2.39,0,-3.34,29.27,774.0
2016-11-01,2.39,0,-3.34,29.27,774.0
2016-12-01,2.36,0,-3.34,29.27,774.0
2017-01-01,2.34,0,-3.34,29.27,774.0
2017-02-01,2.55,0,-3.34,29.27,774.0
2017-03-01,2.55,0,-3.34,29.27,774.0
2017-04-01,2.47,0,-3.34,29.27,774.0
2017-05-01,2.37,0,-3.34,29.27,774.0
2017-06-01,2.09,0,-3.34,29.27,774.0
2017-07-01,2.06,0,-3.34,29.27,774.0
2017-08-01,2.03,0,-3.34,29.27,774.0
2017-09-01,2.07,0,-3.34,29.27,774.0
2017-10-01,2.1,0,-3.34,29.27,774.0
2017-11-01,2.3,0,-3.34,29.27,774.0
2017-12-01,2.37,0,-3.34,29.27,774.0
2018-01-01,2.5,0,-3.34,29.27,774.0
2018-02-01,2.52,0,-3.34,29.27,774.0
2018-03-01,2.74,0,-3.34,29.27,774.0
2018-04-01,3.82,0,-3.34,29.27,774.0
2018-05-01,3.78,0,-3.34,29.27,774.0
2018-06-01,3.61,0,-3.34,29.27,774.0
2018-07-01,3.55,0,-3.34,29.27,774.0
2018-08-01,2.93,0,-3.34,29.27,774.0
2018-09-01,2.54,0,-3.34,29.27,774.0
2018-10-01,2.67,0,-3.34,29.27,774.0
2018-11-01,2.93,0,-3.34,29.27,774.0
2018-12-01,2.85,0,-3.34,29.27,774.0
2019-01-01,2.72,0,-3.34,29.27,774.0
2019-02-01,2.72,0,-3.34,29.27,774.0
2019-03-01,2.76,0,-3.34,29.27,774.0
2019-04-01,2.78,0,-3.34,29.27,774.0
2019-05-01,2.84,0,-3.34,29.27,774.0
2019-06-01,2.67,0,-3.34,29.27,774.0
2019-07-01,2.63,0,-3.34,29.27,774.0
2019-08-01,2.61,0,-3.34,29.27,774.0
2019-09-01,2.55,0,-3.34,29.27,774.0
2019-10-01,2.87,0,-3.34,29.27,774.0
2019-11-01,3.02,0,-3.34,29.27,774.0
2019-12-01,3.39,0,-3.34,29.27,774.0
2020-01-01,3.77,0,-3.34,29.27,774.0
2020-02-01,3.92,0,-3.34,29.27,774.0
2020-03-01,3.9,0,-3.34,29.27,774.0
2020-04-01,3.73,0,-3.34,29.27,774.0
2020-05-01,3.72,0,-3.34,29.27,774.0
2020-06-01,3.53,0,-3.34,29.27,774.0
2020-07-01,3.64,0,-3.34,29.27,774.0
2020-08-01,3.49,0,-3.34,29.27,774.0
2020-09-01,3.4,0,-3.34,29.27,774.0
2020-10-01,3.48,0,-3.34,29.27,774.0
