river,date,year,month,water_level,water_level_observed,runoff,runoff_observed,temp_max_observed,temp_min_observed,temp_mean_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean
Mutimbuzi,1991-02-01,1991,2,,,13.18,13.18,30.557142857142857,19.639285714285716,25.098214285714285,128.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.546411785714326,18.03024000000005,33.62667000000005,5.10406492306,0.1052354179693006,0.3206541423936012,15.963543154761965,101190.64646577381
Mutimbuzi,1991-03-01,1991,3,,,11.6,11.6,29.503225806451614,19.738709677419354,24.620967741935484,131.7,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.342200591397898,17.674770000000024,31.454679999999996,42.8700445463,0.38858239451814514,0.3345457908235215,15.980811639784974,101095.40835349463
Mutimbuzi,1991-04-01,1991,4,,,19.52,19.52,28.886666666666663,20.023333333333333,24.455,93.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.437099680555548,17.92733000000004,29.200800000000015,72.99184775526001,0.4983533212509722,0.56853527492875,16.96161693055558,101223.67212500001
Mutimbuzi,1991-05-01,1991,5,,,24.05,24.05,28.82903225806452,20.338709677419356,24.583870967741937,71.60000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.25795729838711,18.124960000000044,29.375020000000006,104.8636439808,0.9140753998309139,0.5785466262645161,16.68509651881726,101304.5376814516
Mutimbuzi,1991-06-01,1991,6,,,6.89,6.89,29.570000000000004,19.02333333333333,24.296666666666667,5.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.749065694444482,14.271569999999997,28.749480000000005,135.06221742832,0.768597748725,0.8322161404990278,16.602839305555563,101392.67431249999
Mutimbuzi,1991-07-01,1991,7,,,3.26,3.26,28.38064516129031,17.161290322580648,22.77096774193548,8.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.241503508064568,14.889980000000037,28.839230000000043,2.1042823714799996,0.8273534668677419,1.0848337098309544,14.55233236559144,101531.35822580644
Mutimbuzi,1991-08-01,1991,8,,,2.84,2.84,30.022580645161288,17.26774193548387,23.645161290322577,3.6,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.364552997311876,15.377400000000023,31.140300000000025,0.5617141731999999,1.1015576779831988,1.0497955006814381,13.11689120967742,101424.18389784945
Mutimbuzi,1991-09-01,1991,9,,,3.85,3.85,30.779999999999998,18.290000000000003,24.535,13.500000000000002,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.2051322916667,16.96383000000003,32.14187000000004,0.14495849581999998,1.2950675975596528,0.8126496626547223,13.06707112500004,101269.41040972223
Mutimbuzi,1991-10-01,1991,10,,,22.04,22.04,28.46451612903226,18.603225806451608,23.533870967741933,110.69999999999999,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.59525591397852,16.42977000000002,31.51785000000001,42.93155675816,0.6977057502735619,0.1471223314892473,14.64540002688176,101243.10909946237
Mutimbuzi,1991-11-01,1991,11,,,18.21,18.21,28.330000000000002,18.77,23.55,79.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.807202736111094,15.08175,30.124870000000044,4.62889670248,1.3724507431569444,0.31102689089458335,13.774780652777793,101230.89342361111
Mutimbuzi,1991-12-01,1991,12,,,16.1,16.1,28.33225806451613,19.22258064516129,23.77741935483871,111.00000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.72386185483873,16.35485,29.107320000000016,138.35167870754,0.3465797062211022,0.11048868751564517,15.495008938172077,101247.44938844086
Mutimbuzi,1992-01-01,1992,1,,,12.6,12.6,29.490322580645163,19.322580645161295,24.40645161290323,64.80000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.463627473118322,16.57614000000001,31.09292000000005,32.035350568300004,0.8345268807639785,0.31829153217111694,15.684478306451638,101226.15350134409
Mutimbuzi,1992-02-01,1992,2,,,17.95,17.95,29.19310344827586,19.599999999999998,24.39655172413793,85.89999999999999,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.408316824712642,16.61056000000002,30.62795,65.60730943414,-0.12567680253505747,-0.034959880288678157,16.15554083333336,101275.21762931034
Mutimbuzi,1992-03-01,1992,3,0.547741935483871,0.547741935483871,10.11,10.11,29.51612903225806,19.519354838709678,24.51774193548387,96.50000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.638789233870966,17.72628000000003,32.06487000000004,10.75887684302,0.7839982022782258,0.3398036546057796,14.556441693548436,101117.61659946236
